QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Studio and Stage Details (Part 1),,Which studio could Queen use mainly at night when recording their debut album?,,,,Trident Studios,true
Queen Quiz: Studio and Stage Details (Part 1),,Which studio could Queen use mainly at night when recording their debut album?,,,,Musicland Studios,false
Queen Quiz: Studio and Stage Details (Part 1),,How many Queen studio albums preceded A Day at the Races?,A Day at the Races,hard,3,Three,false
Queen Quiz: Studio and Stage Details (Part 1),,How many Queen studio albums preceded A Day at the Races?,,,,Five,false
Queen Quiz: Studio and Stage Details (Part 1),,How many Queen studio albums preceded A Day at the Races?,,,,Four,true
Queen Quiz: Studio and Stage Details (Part 1),,How many Queen studio albums preceded A Day at the Races?,,,,Six,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen II track appears immediately before 'Seven Seas of Rhye'?,Queen II,hard,4,Nevermore,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen II track appears immediately before 'Seven Seas of Rhye'?,,,,Ogre Battle,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen II track appears immediately before 'Seven Seas of Rhye'?,,,,Funny How Love Is,true
Queen Quiz: Studio and Stage Details (Part 1),,Which Queen II track appears immediately before 'Seven Seas of Rhye'?,,,,White Queen,false
Queen Quiz: Studio and Stage Details (Part 1),,Across how many studios was Sheer Heart Attack recorded?,Sheer Heart Attack,hard,4,One,false
Queen Quiz: Studio and Stage Details (Part 1),,Across how many studios was Sheer Heart Attack recorded?,,,,Two,false
Queen Quiz: Studio and Stage Details (Part 1),,Across how many studios was Sheer Heart Attack recorded?,,,,Six,false
Queen Quiz: Studio and Stage Details (Part 1),,Across how many studios was Sheer Heart Attack recorded?,,,,Four,true
Queen Quiz: Studio and Stage Details (Part 1),,How many songs appeared on the original Jazz album?,Jazz,hard,4,Nine,false
Queen Quiz: Studio and Stage Details (Part 1),,How many songs appeared on the original Jazz album?,,,,Eleven,false
Queen Quiz: Studio and Stage Details (Part 1),,How many songs appeared on the original Jazz album?,,,,Thirteen,true
Queen Quiz: Studio and Stage Details (Part 1),,How many songs appeared on the original Jazz album?,,,,Fifteen,false
Queen Quiz: Studio and Stage Details (Part 1),,Which producer-engineer became a fixture on Queen sessions starting with The Miracle?,The Miracle,hard,3,Roy Thomas Baker,false
Queen Quiz: Studio and Stage Details (Part 1),,Which producer-engineer became a fixture on Queen sessions starting with The Miracle?,,,,John Anthony,false
Queen Quiz: Studio and Stage Details (Part 1),,Which producer-engineer became a fixture on Queen sessions starting with The Miracle?,,,,Mike Stone,false
Queen Quiz: Studio and Stage Details (Part 1),,Which producer-engineer became a fixture on Queen sessions starting with The Miracle?,,,,David Richards,true
Queen Quiz: Studio and Stage Details (Part 1),,Which Munich studio hosted all of The Game's recording sessions?,The Game,hard,3,Mountain Studios,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Munich studio hosted all of The Game's recording sessions?,,,,Trident Studios,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Munich studio hosted all of The Game's recording sessions?,,,,Rockfield Studios,false
Queen Quiz: Studio and Stage Details (Part 1),,Which Munich studio hosted all of The Game's recording sessions?,,,,Musicland Studios,true
Queen Quiz: Studio and Stage Details (Part 1),,What did Queen insert into the Flash Gordon soundtrack tracks to convey the film story?,Flash Gordon,hard,3,Live audience noise,false
Queen Quiz: Studio and Stage Details (Part 1),,What did Queen insert into the Flash Gordon soundtrack tracks to convey the film story?,,,,Narration by Freddie,false
Queen Quiz: Studio and Stage Details (Part 1),,What did Queen insert into the Flash Gordon soundtrack tracks to convey the film story?,,,,Radio interviews,false
Queen Quiz: Studio and Stage Details (Part 1),,What did Queen insert into the Flash Gordon soundtrack tracks to convey the film story?,,,,Dialogue and sound effects,true
Queen Quiz: Studio and Stage Details (Part 1),,Who directed the 'We Are the Champions' promotional film?,News of the World,hard,3,Bruce Gowers,false
Queen Quiz: Studio and Stage Details (Part 1),,Who directed the 'We Are the Champions' promotional film?,,,,David Mallet,false
Queen Quiz: Studio and Stage Details (Part 1),,Who directed the 'We Are the Champions' promotional film?,,,,Russell Mulcahy,false
Queen Quiz: Studio and Stage Details (Part 1),,Who directed the 'We Are the Champions' promotional film?,,,,Derek Burbridge,true
Queen Quiz: Studio and Stage Details (Part 1),,Which sculptor created the Freddie statue depicted on the Made in Heaven cover?,Made in Heaven,hard,3,Henry Moore,false
Queen Quiz: Studio and Stage Details (Part 1),,Which sculptor created the Freddie statue depicted on the Made in Heaven cover?,,,,Barbara Hepworth,false
Queen Quiz: Studio and Stage Details (Part 1),,Which sculptor created the Freddie statue depicted on the Made in Heaven cover?,,,,Elisabeth Frink,false
Queen Quiz: Studio and Stage Details (Part 1),,Which sculptor created the Freddie statue depicted on the Made in Heaven cover?,,,,Irena Sedlecka,true
Queen Quiz: Studio and Stage Details (Part 1),,Which photographer took the 'One Vision' single portrait backstage at Live Aid?,A Kind of Magic,hard,3,Mick Rock,false
Queen Quiz: Studio and Stage Details (Part 1),,Which photographer took the 'One Vision' single portrait backstage at Live Aid?,,,,Anton Corbijn,false
Queen Quiz: Studio and Stage Details (Part 1),,Which photographer took the 'One Vision' single portrait backstage at Live Aid?,,,,David Bailey,true
Queen Quiz: Studio and Stage Details (Part 1),,Which photographer took the 'One Vision' single portrait backstage at Live Aid?,,,,Neal Preston,false
Queen Quiz: Studio and Stage Details (Part 1),,Who suggested Queen and David Bowie work together at Mountain Studios?,Hot Space,hard,3,Roy Thomas Baker,false
Queen Quiz: Studio and Stage Details (Part 1),,Who suggested Queen and David Bowie work together at Mountain Studios?,,,,David Richards,true
Queen Quiz: Studio and Stage Details (Part 1),,Who suggested Queen and David Bowie work together at Mountain Studios?,,,,John Reid,false
Queen Quiz: Studio and Stage Details (Part 1),,Who suggested Queen and David Bowie work together at Mountain Studios?,,,,Reinhold Mack,false
Queen Quiz: Studio and Stage Details (Part 1),,Which producer reunited with Queen for Jazz after two albums away?,Jazz,hard,3,Roy Thomas Baker,true
Queen Quiz: Studio and Stage Details (Part 1),,Which producer reunited with Queen for Jazz after two albums away?,,,,Reinhold Mack,false
Queen Quiz: Studio and Stage Details (Part 1),,Which producer reunited with Queen for Jazz after two albums away?,,,,David Richards,false
Queen Quiz: Studio and Stage Details (Part 1),,Which producer reunited with Queen for Jazz after two albums away?,,,,John Anthony,false
Queen Quiz: Studio and Stage Details (Part 1),,What name was given to the 2026 remixed main disc of Queen's second album?,Queen II,hard,3,Queen II Live,false
Queen Quiz: Studio and Stage Details (Part 1),,What name was given to the 2026 remixed main disc of Queen's second album?,,,,Queen II Revisited,false
Queen Quiz: Studio and Stage Details (Part 1),,What name was given to the 2026 remixed main disc of Queen's second album?,,,,Queen II Sessions,false
Queen Quiz: Studio and Stage Details (Part 1),,What name was given to the 2026 remixed main disc of Queen's second album?,,,,Queen II – 2026 Mix,true
Queen Quiz: Studio and Stage Details (Part 2),Additional sourced Queen questions for editorial review.,Which Queen member wrote 'You Take My Breath Away'?,A Day at the Races,hard,3,Freddie Mercury,true
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen member wrote 'You Take My Breath Away'?,,,,Brian May,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen member wrote 'You Take My Breath Away'?,,,,John Deacon,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen member wrote 'You Take My Breath Away'?,,,,Roger Taylor,false
Queen Quiz: Studio and Stage Details (Part 2),,How many songs did Queen perform for fan-club volunteers after filming 'We Are the Champions'?,News of the World,hard,3,Two,false
Queen Quiz: Studio and Stage Details (Part 2),,How many songs did Queen perform for fan-club volunteers after filming 'We Are the Champions'?,,,,Ten,true
Queen Quiz: Studio and Stage Details (Part 2),,How many songs did Queen perform for fan-club volunteers after filming 'We Are the Champions'?,,,,Five,false
Queen Quiz: Studio and Stage Details (Part 2),,How many songs did Queen perform for fan-club volunteers after filming 'We Are the Champions'?,,,,Twenty,false
Queen Quiz: Studio and Stage Details (Part 2),,Which two engineers are credited on the Jazz sessions?,Jazz,hard,4,Mike Stone and David Richards,false
Queen Quiz: Studio and Stage Details (Part 2),,Which two engineers are credited on the Jazz sessions?,,,,Geoff Workman and John Etchells,true
Queen Quiz: Studio and Stage Details (Part 2),,Which two engineers are credited on the Jazz sessions?,,,,Mack and Justin Shirley-Smith,false
Queen Quiz: Studio and Stage Details (Part 2),,Which two engineers are credited on the Jazz sessions?,,,,Roy Thomas Baker and John Anthony,false
Queen Quiz: Studio and Stage Details (Part 2),,Who wrote the additional orchestral arrangements for Queen's Flash Gordon soundtrack?,Flash Gordon,hard,3,Michael Kamen,false
Queen Quiz: Studio and Stage Details (Part 2),,Who wrote the additional orchestral arrangements for Queen's Flash Gordon soundtrack?,,,,Howard Blake,true
Queen Quiz: Studio and Stage Details (Part 2),,Who wrote the additional orchestral arrangements for Queen's Flash Gordon soundtrack?,,,,John Williams,false
Queen Quiz: Studio and Stage Details (Part 2),,Who wrote the additional orchestral arrangements for Queen's Flash Gordon soundtrack?,,,,Ennio Morricone,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album was their first to be recorded outside the UK?,Jazz,hard,3,The Game,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album was their first to be recorded outside the UK?,,,,News of the World,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album was their first to be recorded outside the UK?,,,,Jazz,true
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album was their first to be recorded outside the UK?,,,,Flash Gordon,false
Queen Quiz: Studio and Stage Details (Part 2),,Which DJ championed Queen's first BBC session in February 1973?,Queen I,hard,3,John Peel,true
Queen Quiz: Studio and Stage Details (Part 2),,Which DJ championed Queen's first BBC session in February 1973?,,,,Kenny Everett,false
Queen Quiz: Studio and Stage Details (Part 2),,Which DJ championed Queen's first BBC session in February 1973?,,,,Bob Harris,false
Queen Quiz: Studio and Stage Details (Part 2),,Which DJ championed Queen's first BBC session in February 1973?,,,,Alan Freeman,false
Queen Quiz: Studio and Stage Details (Part 2),,Where was the 'We Will Rock You' promo filmed?,News of the World,hard,3,Roger Taylor's garden,true
Queen Quiz: Studio and Stage Details (Part 2),,Where was the 'We Will Rock You' promo filmed?,,,,Wembley Stadium,false
Queen Quiz: Studio and Stage Details (Part 2),,Where was the 'We Will Rock You' promo filmed?,,,,Trident Studios,false
Queen Quiz: Studio and Stage Details (Part 2),,Where was the 'We Will Rock You' promo filmed?,,,,Hyde Park,false
Queen Quiz: Studio and Stage Details (Part 2),,Which brothers owned the studio company that funded Queen's debut sessions?,Queen I,hard,4,Brian and Harold May,false
Queen Quiz: Studio and Stage Details (Part 2),,Which brothers owned the studio company that funded Queen's debut sessions?,,,,Roger and Michael Taylor,false
Queen Quiz: Studio and Stage Details (Part 2),,Which brothers owned the studio company that funded Queen's debut sessions?,,,,John and Arthur Deacon,false
Queen Quiz: Studio and Stage Details (Part 2),,Which brothers owned the studio company that funded Queen's debut sessions?,,,,Norman and Barry Sheffield,true
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album includes the Freddie Mercury and John Deacon track 'Cool Cat'?,Hot Space,hard,3,The Works,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album includes the Freddie Mercury and John Deacon track 'Cool Cat'?,,,,Flash Gordon,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album includes the Freddie Mercury and John Deacon track 'Cool Cat'?,,,,A Kind of Magic,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album includes the Freddie Mercury and John Deacon track 'Cool Cat'?,,,,Hot Space,true
Queen Quiz: Studio and Stage Details (Part 2),,Who co-produced Sheer Heart Attack with Queen?,Sheer Heart Attack,hard,3,Reinhold Mack,false
Queen Quiz: Studio and Stage Details (Part 2),,Who co-produced Sheer Heart Attack with Queen?,,,,David Richards,false
Queen Quiz: Studio and Stage Details (Part 2),,Who co-produced Sheer Heart Attack with Queen?,,,,Roy Thomas Baker,true
Queen Quiz: Studio and Stage Details (Part 2),,Who co-produced Sheer Heart Attack with Queen?,,,,John Anthony,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen member wrote 'You and I' for A Day at the Races?,A Day at the Races,hard,3,Freddie Mercury,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen member wrote 'You and I' for A Day at the Races?,,,,Roger Taylor,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen member wrote 'You and I' for A Day at the Races?,,,,Brian May,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen member wrote 'You and I' for A Day at the Races?,,,,John Deacon,true
Queen Quiz: Studio and Stage Details (Part 2),,Who wrote the incidental orchestral score for Highlander?,A Kind of Magic,hard,3,Howard Blake,false
Queen Quiz: Studio and Stage Details (Part 2),,Who wrote the incidental orchestral score for Highlander?,,,,Michael Kamen,true
Queen Quiz: Studio and Stage Details (Part 2),,Who wrote the incidental orchestral score for Highlander?,,,,John Williams,false
Queen Quiz: Studio and Stage Details (Part 2),,Who wrote the incidental orchestral score for Highlander?,,,,Alan Silvestri,false
Queen Quiz: Studio and Stage Details (Part 2),,Which UK chart position did Sheer Heart Attack reach on original release?,Sheer Heart Attack,hard,4,Number two,true
Queen Quiz: Studio and Stage Details (Part 2),,Which UK chart position did Sheer Heart Attack reach on original release?,,,,Number one,false
Queen Quiz: Studio and Stage Details (Part 2),,Which UK chart position did Sheer Heart Attack reach on original release?,,,,Number four,false
Queen Quiz: Studio and Stage Details (Part 2),,Which UK chart position did Sheer Heart Attack reach on original release?,,,,Number ten,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen II song follows 'The Fairy Feller's Master-Stroke' on the official track list?,Queen II,hard,4,Ogre Battle,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen II song follows 'The Fairy Feller's Master-Stroke' on the official track list?,,,,Nevermore,true
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen II song follows 'The Fairy Feller's Master-Stroke' on the official track list?,,,,Funny How Love Is,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen II song follows 'The Fairy Feller's Master-Stroke' on the official track list?,,,,The March of the Black Queen,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Hot Space track was produced by Queen and David Bowie?,Hot Space,hard,3,Body Language,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Hot Space track was produced by Queen and David Bowie?,,,,Cool Cat,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Hot Space track was produced by Queen and David Bowie?,,,,Under Pressure,true
Queen Quiz: Studio and Stage Details (Part 2),,Which Hot Space track was produced by Queen and David Bowie?,,,,Back Chat,false
Queen Quiz: Studio and Stage Details (Part 2),,What was the name of Queen's debut album's closing instrumental fragment?,Queen I,hard,4,Procession,false
Queen Quiz: Studio and Stage Details (Part 2),,What was the name of Queen's debut album's closing instrumental fragment?,,,,God Save the Queen,false
Queen Quiz: Studio and Stage Details (Part 2),,What was the name of Queen's debut album's closing instrumental fragment?,,,,Seven Seas of Rhye,true
Queen Quiz: Studio and Stage Details (Part 2),,What was the name of Queen's debut album's closing instrumental fragment?,,,,The Night Comes Down,false
Queen Quiz: Studio and Stage Details (Part 2),,In which French city did Queen finish recording Jazz at Super Bear Studios?,Jazz,hard,3,Paris,false
Queen Quiz: Studio and Stage Details (Part 2),,In which French city did Queen finish recording Jazz at Super Bear Studios?,,,,Lyon,false
Queen Quiz: Studio and Stage Details (Part 2),,In which French city did Queen finish recording Jazz at Super Bear Studios?,,,,Marseille,false
Queen Quiz: Studio and Stage Details (Part 2),,In which French city did Queen finish recording Jazz at Super Bear Studios?,,,,Nice,true
Queen Quiz: Studio and Stage Details (Part 2),,Which funk group influenced John Deacon's bass approach on 'Another One Bites the Dust'?,The Game,hard,3,"Earth, Wind & Fire",false
Queen Quiz: Studio and Stage Details (Part 2),,Which funk group influenced John Deacon's bass approach on 'Another One Bites the Dust'?,,,,Kool & the Gang,false
Queen Quiz: Studio and Stage Details (Part 2),,Which funk group influenced John Deacon's bass approach on 'Another One Bites the Dust'?,,,,The Commodores,false
Queen Quiz: Studio and Stage Details (Part 2),,Which funk group influenced John Deacon's bass approach on 'Another One Bites the Dust'?,,,,Chic,true
Queen Quiz: Studio and Stage Details (Part 2),,Which member's first Queen composition appears on Sheer Heart Attack?,Sheer Heart Attack,hard,3,John Deacon,true
Queen Quiz: Studio and Stage Details (Part 2),,Which member's first Queen composition appears on Sheer Heart Attack?,,,,Freddie Mercury,false
Queen Quiz: Studio and Stage Details (Part 2),,Which member's first Queen composition appears on Sheer Heart Attack?,,,,Roger Taylor,false
Queen Quiz: Studio and Stage Details (Part 2),,Which member's first Queen composition appears on Sheer Heart Attack?,,,,Brian May,false
Queen Quiz: Studio and Stage Details (Part 2),,At which two studios did Queen record News of the World?,News of the World,hard,3,Trident and Rockfield,false
Queen Quiz: Studio and Stage Details (Part 2),,At which two studios did Queen record News of the World?,,,,Musicland and Mountain,false
Queen Quiz: Studio and Stage Details (Part 2),,At which two studios did Queen record News of the World?,,,,Basing Street and Wessex,true
Queen Quiz: Studio and Stage Details (Part 2),,At which two studios did Queen record News of the World?,,,,Olympic and Townhouse,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album became their first US number-one LP?,The Game,hard,3,Flash Gordon,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album became their first US number-one LP?,,,,Jazz,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album became their first US number-one LP?,,,,The Game,true
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen album became their first US number-one LP?,,,,Hot Space,false
Queen Quiz: Studio and Stage Details (Part 2),,Which band member wrote the unfinished title song that later appeared on News of the World?,Sheer Heart Attack,hard,3,John Deacon,false
Queen Quiz: Studio and Stage Details (Part 2),,Which band member wrote the unfinished title song that later appeared on News of the World?,,,,Roger Taylor,true
Queen Quiz: Studio and Stage Details (Part 2),,Which band member wrote the unfinished title song that later appeared on News of the World?,,,,Brian May,false
Queen Quiz: Studio and Stage Details (Part 2),,Which band member wrote the unfinished title song that later appeared on News of the World?,,,,Freddie Mercury,false
Queen Quiz: Studio and Stage Details (Part 2),,Which studio engineer worked on the self-produced A Day at the Races?,A Day at the Races,hard,3,Geoff Workman,false
Queen Quiz: Studio and Stage Details (Part 2),,Which studio engineer worked on the self-produced A Day at the Races?,,,,Mike Stone,true
Queen Quiz: Studio and Stage Details (Part 2),,Which studio engineer worked on the self-produced A Day at the Races?,,,,David Richards,false
Queen Quiz: Studio and Stage Details (Part 2),,Which studio engineer worked on the self-produced A Day at the Races?,,,,John Etchells,false
Queen Quiz: Studio and Stage Details (Part 2),,Which producer first collaborated with Queen on The Game?,The Game,hard,3,Mack,true
Queen Quiz: Studio and Stage Details (Part 2),,Which producer first collaborated with Queen on The Game?,,,,Roy Thomas Baker,false
Queen Quiz: Studio and Stage Details (Part 2),,Which producer first collaborated with Queen on The Game?,,,,David Richards,false
Queen Quiz: Studio and Stage Details (Part 2),,Which producer first collaborated with Queen on The Game?,,,,Mike Stone,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen II track opens the original album?,Queen II,hard,3,Procession,true
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen II track opens the original album?,,,,Father to Son,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen II track opens the original album?,,,,Ogre Battle,false
Queen Quiz: Studio and Stage Details (Part 2),,Which Queen II track opens the original album?,,,,White Queen,false
